Name,League,Division,Team id,points,OR
David Gregson,9,93,8310709,65,2225523
Taiwo Idowu,9,93,8455911,61,3861397
Kobby Jarstis,9,93,2565521,60,5219672
kevin duff,9,93,106877,57,1157829
Sol Elta,9,93,706870,57,2517576
Jignesh Patel,9,93,1528340,51,3594793
AT >>,9,93,3477011,51,5469943
Paddy O Reilly,9,93,9173151,46,6038572
Garry Mohain,9,93,7610190,39,8511247
Bill MacKenzie,9,93,4934680,37,4194721
Alo Ademola,9,93,6661104,35,6373119
Sir Richemund,9,93,8792973,35,6536148
RIK CHANG,9,93,4321911,30,9548068
Feefee Brown,9,94,1221794,74,145840
Arun Kumar,9,94,25820,72,327290
Daniel Paul,9,94,3118805,68,2011865
Ian Turner,9,94,311061,64,167809
Ivan Ivanov,9,94,1002522,63,529092
Sam Tattz,9,94,1307049,63,2476717
Daniel Oladapo,9,94,2730008,63,2851169
Eemeli Juva,9,94,1275655,62,4077545
Deleted Player,9,94,32371,61,0
Damian Emmett,9,94,4144504,60,2458637
Adie Cyco,9,94,4364428,57,1441049
Shivaram Indhirakumar,9,94,1721925,57,4116685
Celine MacDonald,9,94,8531157,55,853528
Yurie Kimbins,9,94,2639323,55,4873240
Hussain Moosa,9,94,276342,54,2507987
Ghaith Nahas,9,94,414145,52,2143592
Jason Brough,9,94,709695,49,1848677
Mike Terry,9,94,135572,46,1752489
Joseph Genukpati,9,94,7640367,32,7661949
Jim Robertson,9,94,8400885,25,8577665
Adam Bennett,9,95,455179,78,377703
Simon Ewing,9,95,3420883,75,235101
Kwame yb,9,95,2114258,73,47953
Matthew Fern,9,95,36,72,234340
Marlies van den Heuvel,9,95,2604155,72,2364984
Faroukh Diakhaby,9,95,1051847,69,1255032
Stephen Corcoran,9,95,290795,69,1358361
NO ONE,9,95,2525480,65,3467192
Faiz A. Fuad,9,95,4462665,64,3008627
Andrew James,9,95,2279343,61,2341677
Gabriel Abraham,9,95,1256864,57,608971
Chidozie Uwaeme,9,95,3718746,54,1945908
Iskandar Mat Rozi,9,95,195853,51,3122889
Ali Mohseni,9,95,8002793,51,5814869
Vicky Jayne,9,95,5884540,42,6653606
Dr. Dukey,9,95,217506,42,7199968
Jalal Mubin,9,95,3824963,37,6306290
Philip Beattie,9,95,7901217,37,8018372
Buğra Özmen,9,95,4574233,33,4479523
Riley Clegg,9,95,5051016,31,9106364
Chad D,9,96,64200,78,38387
Aqua Dinh,9,96,2218220,78,65437
Jayanth Ramani,9,96,2653606,75,542849
Michael Hammill,9,96,160980,72,36519
Bobby Cogan,9,96,2638353,71,277746
William Bull Mustad,9,96,1578401,69,176561
Ole Klopp,9,96,2822129,66,523163
Mahomed Hoosain Ismail,9,96,4387076,66,1875895
Atama Jeremy,9,96,8556129,64,1316596
Emmanuel Emmanuel,9,96,6089659,61,1177643
Tacko Ndiaye,9,96,627943,60,459498
Any Question,9,96,1816,60,4226173
Daniel Bevan,9,96,1625442,58,3110563
Simon Pearson,9,96,5556102,49,3026366
Attila Csáji,9,96,1953364,45,5009752
Mick Harris,9,96,2765403,43,5818776
Colin Mansell,9,96,413344,41,2915331
Bahaa Sherry,9,96,7023118,36,7333153
J G,9,96,8303174,27,5800584
steve nwokeocha,9,96,9980455,16,10186452
terence oconnor,9,97,473669,80,322252
Luis Cobb,9,97,833732,79,96964
James Collins,9,97,6959374,77,305266
Cb Miles,9,97,465486,70,269588
James Marsh,9,97,200945,67,762806
Никола Милинчић,9,97,7664531,67,1344484
Stuart Putland,9,97,2282001,64,54786
Olek Stoiko,9,97,2237502,62,132919
Sasa Bojanic,9,97,5419452,59,946836
Mohit Tiwari,9,97,2551776,58,2524581
Brian Rogerson,9,97,2226475,57,1752047
Jake Will,9,97,506378,57,2507182
Emmanuel Smart,9,97,8122394,54,4201216
Arnab Deb,9,97,37854,54,5347094
Oluwatobi Tee Daddy,9,97,358153,48,3612961
Krisztian Keller,9,97,4714359,45,4447836
Uthman Danfodio,9,97,4977748,45,7643211
Denis Visinsky,9,97,5827100,40,6674737
Lydia Tilbury-Henry,9,97,6721163,30,7149193
Chris Williams,9,97,3936176,19,10464445
Siti Adibah,9,98,271547,75,949482
Mike Jones,9,98,2035866,70,422357
Dylan Fitzgerald,9,98,4894044,69,54484
Rao Athreyas,9,98,73652,69,1437418
Keith Bleakley,9,98,3329367,68,1354856
Joshua Blaise,9,98,369505,64,447142
John Hetherington,9,98,1945125,64,1229287
Ross Burnell,9,98,208924,63,2089867
Barry O’Sullivan,9,98,270620,59,645771
Amhlaoibh O Loingsigh,9,98,20457,59,1237745
Rudi Eagling,9,98,618713,58,1183625
Romano Naidu,9,98,1253177,57,1583686
Keith Heirene,9,98,1650231,57,3268369
Mart,9,98,716,54,512596
VIKTOR POLUDEN,9,98,5000387,54,3188009
Tiago Trindade-Morley,9,98,398945,45,2640932
Gabriel Andrew,9,98,9545116,42,6424006
David Watt,9,98,3064822,39,4144461
Nana Quame Mystro,9,98,6874646,36,5352824
Chidi Manilla Chidi,9,98,2262877,30,7258585
Bear Hackenberger,9,99,7335961,80,716039
Adam Heath,9,99,4937390,74,898820
Andrew Kelly,9,99,24471,70,706532
Andrew Kent,9,99,93926,68,650137
Joshua clark,9,99,685922,66,1512292
Sharan A,9,99,3849481,64,3387967
Eric Stevenson,9,99,4827318,63,900245
Karim Safar,9,99,193717,61,554337
Khafid Rahman,9,99,4606634,61,2302836
John Curry,9,99,3061095,55,6031122
Myaiko Hunte,9,99,4743600,54,4809984
Philip Bergkvist,9,99,878104,53,3974161
Mathenge Wahome,9,99,1597343,53,4692528
Ian Rodgers,9,99,5488607,52,2549874
Alawode Taofeek,9,99,1844899,52,4062911
Abderrezzaq Tolba,9,99,474940,51,5323605
Kieran Ritchie,9,99,6866651,49,5371490
IMAS .,9,99,8051370,46,4253972
wills famous,9,99,8173839,33,8645371
Siddhartha Bastakoti,9,99,9135563,21,7922499
Srne Slmn,9,100,350190,72,1157829
Michael Dance,9,100,5570,70,819231
Lucas Gomez,9,100,2268304,66,527416
Denis Zlatkov,9,100,1551885,66,3049227
Paul Mooney,9,100,387291,64,553575
John Grant,9,100,5646378,64,948578
Bima Satria,9,100,2728045,63,1160012
DWisdoms Empire,9,100,17222,63,1514738
abdo atmani,9,100,4747137,63,1626171
Kamaruzaman Mohamed Isa,9,100,6318979,62,1758565
Free Free Palestine,9,100,1768335,62,1987961
Dominik Kordiš,9,100,19848,60,861611
Tairu Olawale,9,100,7068943,57,1873434
Denis Waiguru,9,100,4947416,55,2496931
mohamed elramal,9,100,1960155,54,2291874
Marc Douglass,9,100,2763020,53,3918044
Aaron Day,9,100,1487422,45,2270426
Zack Curcio,9,100,558339,45,2858980
Mohd Mustapha Yusuf,9,100,5193022,39,4581386
Orange Satan,9,100,7675333,12,9112046
Mark Pethick,9,101,2312931,80,39073
Nafis Mahmud,9,101,3301123,78,297140
Darryl Hill,9,101,360059,75,513464
James Wainwright,9,101,2391685,72,370884
Vuk Aleksić,9,101,1696714,66,110403
Dave Thomas,9,101,482069,66,1556996
Ljupche Gigov,9,101,2147279,64,2828668
aris antimisaris,9,101,6910839,61,1203819
Alan Turnbull,9,101,1699936,58,2520474
Mahendra Prettypaul,9,101,31898,55,636317
ahmad mon,9,101,1913254,54,2453345
Basel Sassa,9,101,1532346,54,2792001
Jonathan Buyondo,9,101,8161619,53,3926003
Momanyi Isaac,9,101,1634420,52,2180515
Filip Koričić,9,101,5026949,50,4112932
Naoise Fleming,9,101,301801,45,1030585
cG TWS,9,101,263246,43,2794994
Mark Langley,9,101,1102395,39,6373577
Stanisław Krawiecki,9,101,1571839,37,5844604
Niken Jain,9,101,4773277,31,5411526
Martin Pratt,9,102,766670,81,120285
Dennis Duffy,9,102,390859,75,506686
Michael Emerson-Jones,9,102,3460304,72,710115
Avadhut Joshi,9,102,159422,70,154513
Craig Holmes,9,102,22843,70,371286
Hanan Bhat,9,102,443559,67,108286
Son Dang,9,102,242873,67,156258
Jose Enrique Holmes,9,102,468789,64,274007
Einar Holmer-Hoven,9,102,2323193,63,2607560
Pathik Mehta,9,102,174159,60,1230652
Darryl Delochan,9,102,4156622,57,1103833
Edward Willis,9,102,619719,57,1883394
อ้วน รอด,9,102,2843644,55,1826121
Paul Small,9,102,1142354,54,2791290
Frank Howarth,9,102,6191776,48,2445438
Andrew Horton,9,102,34371,46,1284100
adjie prasetyo,9,102,2947595,36,4181025
KING BENNY,9,102,5770110,36,7921951
Santosh Subedi,9,102,7262889,33,7066762
Samuel Ogunrinde,9,102,4613123,25,8183666
Keith Emilson,9,103,944289,85,4956
Charlie Edward Elliott Lewis,9,103,3217791,74,1448927
Jens Wikke,9,103,1000174,72,1738332
Rodrigo Monteiro,9,103,12179,67,130930
Bayonle Yusuf Sulaiman,9,103,8406312,67,737534
Omar Eslam,9,103,29196,64,180829
Stijn Keulen,9,103,8310175,64,837430
Oluwasegun Ibitola,9,103,694307,61,1415961
David Condie,9,103,228307,60,844998
Vijay Shah,9,103,1973756,60,2392678
Chris Bryant,9,103,715684,58,955390
Eesa Ansari,9,103,45239,57,222779
The beast from the east,9,103,3802911,57,634447
Saqib M,9,103,1097164,52,1938678
Ethan Swanepoel,9,103,1240711,48,3281790
Jurica ŠEGOVIĆ,9,103,2033946,46,3430198
Ben Hide,9,103,4727824,43,3816857
Volkan Amet,9,103,9882067,42,7721631
martin miklusicak,9,103,415979,36,6639136
Lee Bush,9,103,6164138,18,8719043
jackson coker,9,104,3086838,88,628786
Ramadan Mohammed,9,104,27797,73,836442
Aravind Ambatipudi,9,104,5796760,72,1758565
Nathan Brook,9,104,10046,72,2504901
Bod Robinson,9,104,5151280,65,951729
Zarko Zlatanovic,9,104,1836127,63,1487743
Dun Maina,9,104,5397620,61,2867339
Rene Rose,9,104,2628685,61,3330680
Grzegorz Sawa,9,104,2262847,60,515600
Divyansh Sharma,9,104,5252129,60,3518158
Ronan M,9,104,7514102,58,1711325
David Mensah,9,104,1433458,56,3249212
Leigh Thompson,9,104,2592390,54,3444788
Jeff Maffitt,9,104,7023695,54,5842705
Daniel Budiman,9,104,1211684,48,2808739
Vincent Mose,9,104,5284829,43,4061874
jezemiah Sam,9,104,7194525,42,5941095
Raghav Nagar,9,104,4765532,42,7355300
Sunday Akinsolu,9,104,3284677,37,8198904
Jon Humphries,9,104,3217406,25,7038991
Matthew Bye,9,105,7953,90,2385
MR ZMR,9,105,18342,69,245889
Michael Bull,9,105,2412300,69,1266625
Adam T,9,105,6829666,67,531377
Kingsley Obidike,9,105,1449617,67,2035002
Matthew Blaylock,9,105,2353061,66,224717
Geoff Caborn,9,105,202472,66,1531026
Leo Grandison,9,105,286348,58,295863
Alishka Alishkovic,9,105,5250242,58,3182899
Paul Masters,9,105,2609615,57,1414978
Sean Kelly,9,105,760170,57,4244040
Kabengwa Mark Patrick,9,105,247779,56,3807957
Jide Bawa-Allah,9,105,1650177,52,1988590
Tuyen.Minh - 102,9,105,129644,50,3490560
J zico,9,105,861688,49,3898426
mark lewis,9,105,999160,48,4904638
Sadick Issakah,9,105,6994774,47,5253623
Saieshan Chetty,9,105,5787977,36,4530251
Caleb Morenikeji,9,105,1525949,36,7008361
Matt Tennent,9,105,1362754,32,4447232
Owen Darnell,9,106,2361264,81,6083
Cedric Ching,9,106,71185,74,5945
Bethel Nwogu,9,106,11844,74,653104
Ejenavi Ovwiaro,9,106,4629171,72,98783
steven golding,9,106,123236,70,270978
Abdelrahman emad,9,106,6892278,64,66759
lee scott,9,106,2527025,61,447929
Uchiha Sarada Uchiha,9,106,2976070,60,748194
Chelsea Chapman,9,106,542842,54,2392008
Albert Weatherill,9,106,1920414,52,2228629
Pelle Payne,9,106,1942858,52,2566148
Ml Jadama,9,106,1184816,51,4032087
Paul Bridges,9,106,277417,51,5056907
James Hickey,9,106,4888980,50,3241979
Willard Zwaki,9,106,111526,49,2412713
Don petos Mych,9,106,1087740,46,2299614
Ahasan Akash,9,106,2524551,46,3875084
Quamiblaq11 Saint,9,106,6882233,42,5435284
Phillip Scott,9,106,3264311,40,4878118
Hemn Mahmoodi,9,106,4890909,40,6407773
Gean Lawson,9,107,55466,81,4618
Vladimir Pavlovic,9,107,269395,72,387881
William Osborne,9,107,32356,70,71620
Gavin Duffy,9,107,5490662,70,522810
Tobias Behncke,9,107,3383397,66,133399
Darryn Williams,9,107,1703494,66,1116947
Paul Tutty,9,107,5731214,65,252552
Josh Callanan,9,107,3301644,63,2459523
K Boyz,9,107,260982,61,2122402
Clare Faherty,9,107,6237035,60,2151425
Michael Blackman,9,107,8423950,56,617353
Moses X,9,107,124151,54,2981351
saiful islam,9,107,2575018,52,2170078
Ian Conday,9,107,2642469,51,1775327
ossman mabb,9,107,8540179,49,4328038
Gareth the Gaffer,9,107,1326175,48,5686813
Owen Hughes,9,107,360741,47,2055986
Ergashboy Alijonov,9,107,2511260,40,7006993
C D,9,107,4980197,31,5312296
Peace Mdluli,9,107,214923,30,5059455
Janek Polska,9,108,1359014,84,284767
Yash Mahajan,9,108,4472086,82,123786
Rich Barton,9,108,331248,76,502009
Maciej Malinowski,9,108,1793475,72,1284260
Trung Giang.215,9,108,144329,69,1518081
Abhiram Khadakkar,9,108,6313285,67,685120
Joshua Carlson,9,108,1400522,67,1187203
Igor Andrensek,9,108,5153614,66,401281
Zhandarazm Hamdamzoda,9,108,2555967,63,3603757
Getsh Zdocti,9,108,4579198,60,429775
Nick Taylor,9,108,92501,55,2342618
Aditya Gupta,9,108,2986848,54,2401786
Nathan George,9,108,7457171,52,3600769
Jim Hanston,9,108,781943,51,5500996
Stephen Fogerty,9,108,2649650,45,422357
Graham Hampton,9,108,1740940,45,2478526
Петар Миловић,9,108,5223024,36,4984784
Jurai Syk,9,108,275484,36,6179638
Colton LeDez,9,108,76086,31,6332679
Andre Cormack,9,108,7519829,24,9505648
Rahul Mahensaria,9,109,17558,75,329798
Josh White,9,109,74865,73,2618
Tint Lwin Oo,9,109,200767,72,55451
Joshua Finkelstein,9,109,278731,72,467808
Sachin Amars,9,109,8389,70,617990
Mahyudi Mandala,9,109,932794,69,1115813
Michael Upton,9,109,7879980,69,1128262
Orange Otter,9,109,2497862,67,152794
Smithers And Burns,9,109,1902561,67,422357
Bob Crabb,9,109,346778,64,25988
Tobiloba Adesuyi,9,109,1154616,63,796375
Ash Paleshutski,9,109,1609866,61,170273
Sayed Ibrahim,9,109,635221,60,2826714
Stephen Williams,9,109,14951,48,2863459
Dammy Bood,9,109,5417834,48,3787492
Quincy Classic,9,109,1070031,42,903863
aditya singh,9,109,5189348,42,5064198
manit saini,9,109,9480472,39,5826496
Raphael Clarke,9,109,3954698,24,6452227
JS Long,9,109,963743,12,9495314
Quốc Phong,9,110,21207,87,882656
Meir Katz,9,110,11155,75,355905
Tim Shannon,9,110,465426,73,114925
Robert Landén,9,110,1306991,69,982016
Tom Barrett,9,110,56443,63,1853083
Alade Babafemi,9,110,2261724,62,1643950
Pham Van Thai - T.A,9,110,115394,60,1244027
Sobe Sobey,9,110,679572,60,2725022
Joakim Smith,9,110,915116,60,3017016
Jay Whitehouse,9,110,5241183,57,1352554
Toby Power,9,110,8521523,57,1931757
Steve Mentzer,9,110,1401338,55,3763100
Andrew Derkacz,9,110,1096297,54,1743013
Yanis Sartori,9,110,6091996,54,2768387
Atul Prakash,9,110,113748,51,3799408
James Bolton,9,110,2437050,48,5610265
Edwin Honami Hadiputra,9,110,5409247,43,5969863
Murdo Macleay,9,110,8351746,42,6728745
liam Clifford,9,110,4544348,42,7756614
Furkan Tezer,9,110,3046225,25,8341097
kurtis adamson,9,111,849363,86,6369
nehemiah gulston,9,111,2130731,75,1173927
Michal Truhlář,9,111,241825,70,480541
Benjo Creswell,9,111,3030262,70,2358173
John Bugg,9,111,4564691,66,558697
Rob Kay,9,111,1713003,66,1535760
Keith MacLennan,9,111,369303,63,2157249
Igor Gacesa,9,111,2176264,60,1526058
Paul Gallon,9,111,87083,60,2566148
IRENA SAMSONIK,9,111,861909,59,2518476
Allan Oruda,9,111,5427812,55,3721555
Lekan Adetunmbi,9,111,2268718,53,3179078
Sumit Periwal,9,111,2457140,53,4308281
Ali Can Solak,9,111,2767184,52,3602224
Dave Smith,9,111,7535485,48,4556471
Jonas A. Nilgard,9,111,3403925,46,5217190
Rúben Pagaime,9,111,3976198,43,8037348
Sheikh Hasina,9,111,5928014,40,5680493
Imonitie Idemudia,9,111,2285436,37,8418119
Rivash Maharaj,9,111,8573669,27,6849084
Marious Clement,9,112,821808,73,15067
Guillermo Señán,9,112,632408,70,235176
Murtaza Haroon,9,112,3010524,68,1130331
Jason King,9,112,361565,67,475834
Laura Butt,9,112,44592,65,643343
Aashish Poudel,9,112,947900,64,1945908
Thanos Anastasiou,9,112,710706,63,2034087
Igor Janevski,9,112,1449924,60,22184
Tinashe R Masawi,9,112,4391017,59,3063202
মো. রিয়াদ,9,112,94027,56,489463
Matthew Conkling,9,112,702120,55,524281
Mohammad Fauzie Amnur,9,112,1190929,54,2685548
Adeel Syed,9,112,1685955,54,3803954
Joe Jackson,9,112,1883585,50,1475495
Atitebi Ayomide,9,112,3441545,50,2546846
Chad Warrington,9,112,2765178,47,2671521
Jonathan Agumenu,9,112,2236121,46,4384095
colin webster,9,112,2029029,43,4160868
Peter Chalmers,9,112,2314084,43,5800413
Pavel Toshev,9,112,2368560,40,2534629
Katja Applessquabble,9,113,494061,87,139483
fergus walsh,9,113,1349582,76,296284
Ahti-Kullervo Jõgi,9,113,52042,76,639893
Floyd Meadows,9,113,332161,72,1094684
Francis Moan,9,113,457279,69,2540548
Karen Joyce,9,113,1547530,67,1351423
nazarii kutepiv,9,113,264689,63,1215656
Nakedi Maxwell Nkoana,9,113,398905,61,1706104
chris louth,9,113,633902,60,3606949
Matthew Rebbeck,9,113,1924523,57,1602941
Artur Jaskot,9,113,6205350,55,3788808
Damian Sowiński,9,113,1657831,54,2138950
Cian Miller,9,113,3262945,54,2431300
Karl Mason,9,113,516704,50,3905894
Jack Miller,9,113,6461477,47,5656560
Stavro Yako,9,113,1877080,46,2142811
Keith Smith,9,113,368983,46,3950925
Conor O'Byrne,9,113,6200448,39,3798717
ኣርበኛው ።,9,113,9480080,37,8004558
The Different One,9,113,2523010,16,9660356
Michał Czarnota,9,114,169477,84,31741
yrn azry,9,114,2446416,77,660610
Abdul Jalil Bashir,9,114,3000630,74,1052544
Jacob Stubberfield,9,114,1024847,70,603926
Daniel Lord,9,114,18659,67,931857
Louis Haskell,9,114,5125175,64,225379
Akram Laouarem,9,114,6271071,64,498458
anish thuraisingham,9,114,3310827,64,2234070
Sushmoy Dewan,9,114,4912059,64,3726011
Matthew Willden,9,114,4816645,59,2783291
Ronny Ho,9,114,482182,58,307293
Ain Aspre,9,114,1432291,57,1751520
Ebenezer Hammond,9,114,2876942,49,2027394
salahuddin mahmud,9,114,7611539,49,3024738
Jamie Davey,9,114,7578776,48,5462506
Deleted Player,9,114,8043996,46,0
Sultan M,9,114,2182121,46,3861397
olanrewaju afeez,9,114,4566918,31,4522220
Cale Smith,9,114,2976594,31,8645835
Tamas Urbin,9,114,23948,25,4049143
Patrick Procter,9,115,1585810,76,314826
Ben Stables,9,115,717803,74,147256
Seamus Morris,9,115,2018250,67,134102
Si Mac,9,115,5014179,67,480541
james daley,9,115,537452,67,696697
jason plaza,9,115,2284810,66,197113
Pavel Zelnicek ml.,9,115,2430850,64,358569
Leon Cordell,9,115,325627,61,370884
sir Alex fergalson,9,115,2377923,61,1943067
J Taylor-Ziane,9,115,757422,58,595827
Jiant Krash,9,115,713313,57,444062
Martin Kruzik,9,115,969460,54,374159
Walawehh Haha,9,115,4301464,54,843684
Jamie Law,9,115,672924,54,1549403
barasa Wafula,9,115,2882336,52,532413
Fil Fil,9,115,4618894,45,3766986
Calum Irvine,9,115,2222256,42,5552416
Salah Alharthy,9,115,7413669,40,2783923
Leopold Immanuel,9,115,3875902,36,5929363
Othmane Zerouali,9,115,9362880,34,5729933
Michał Pulit,9,116,384798,78,280401
Mmodu John,9,116,1522029,76,313052
Jon Markus Møller,9,116,21184,69,238287
TOMMY ANIETIE,9,116,2073223,68,2957204
Dan Hurwood,9,116,38448,67,224362
Serg Sliusarenko,9,116,3286516,66,359447
Kenneth Birkett,9,116,4237463,65,307888
Daniel Andrade,9,116,6157066,64,4758578
Anders Florczak,9,116,2220079,61,505711
Melusi Moyo,9,116,4879165,58,1499857
Anirudh V,9,116,7355285,58,1744726
Khobzi Abderrazzak,9,116,4641648,54,3446460
Jeffery Eko,9,116,5626865,52,5399642
Ryan Hughes,9,116,594015,52,5575361
Micah Ngoh,9,116,9359488,51,5312934
Darren Tummon,9,116,903117,48,4160724
Shrivathsa R,9,116,895634,45,2739389
Faruq Aliyu,9,116,8037189,42,8962279
Marvellous Fabonmi,9,116,3380497,40,6723275
Deleted Player,9,116,124674,18,0
Griffin Sam,9,117,44799,81,37750
JP Christein,9,117,1791589,79,29249
Partho Mark Gomes,9,117,474674,76,104900
Adam Scott,9,117,1579941,76,159277
Tomek Wierzbicki,9,117,2365121,75,589656
Paula Slater,9,117,7029433,70,618216
Scott Lewis,9,117,12802,63,404783
gifted triphone,9,117,1361206,61,1794112
Dee-Liem Chu,9,117,200879,61,2294999
C J,9,117,733776,59,1535623
Marabaca Wurka Rupa,9,117,3672597,52,1709413
Bosko Avramovic,9,117,55872,50,1580653
Tumppi_8 Äijjä,9,117,9658754,44,6858797
Actuary Afloe,9,117,7327397,42,2845292
stuart beatty,9,117,636256,42,5144085
Hugh Anderson,9,117,7011558,42,5428368
Yadz Elh,9,117,9544346,42,7522209
Tom Wilkin,9,117,493937,40,2176934
ian .,9,117,436024,39,5070893
Khalil Chyl,9,117,6632694,39,5407904
Richard Adams,9,118,4835264,78,282600
paul garwood,9,118,7688821,77,622302
martins chukwudi Ogoke,9,118,4335990,69,1320290
Cornelius Owusu-Ansah,9,118,4317117,67,118756
Henry Willis,9,118,1190590,67,775193
Micky Richmond,9,118,133562,67,810908
Abdulatif AlFouzan,9,118,1328485,65,615708
SAM LOUD,9,118,514207,64,917411
siva roxxz,9,118,448140,63,2480844
Cymer Cymer,9,118,6239068,61,437321
Rizky Aditya,9,118,6706011,60,411338
Dan Maier,9,118,332277,55,2115429
THE REDS,9,118,2900859,53,3747528
Kevin Poore,9,118,3940801,52,2920119
NICK SMITH,9,118,853702,52,3053423
Marios Kyprianou,9,118,63185,49,2607907
Roscoe Pound,9,118,8962,42,2549372
Christopher Roberts,9,118,8541399,39,8443919
Ubanagu Chimaobi,9,118,2401125,28,6754185
David Finn,9,118,1095162,24,9231906
Jack Laughton,9,119,937300,81,270603
Johnny Keenaghan,9,119,37822,72,547343
Tomas Lehto,9,119,7136672,70,815267
Joshua Smith,9,119,6175463,69,114321
Ben Taylor,9,119,76233,66,49664
Richard Drew,9,119,2613122,66,308137
Arun N,9,119,342150,65,908463
ken d,9,119,4840308,63,935031
. Aria .,9,119,281824,61,508497
Ted Glanzer,9,119,3746302,61,3929762
Nafis Mahmud,9,119,4388161,58,749403
Mark Glover,9,119,3330891,57,2436218
Differential Captain,9,119,4600948,53,1226455
Rasaq Sulaimon,9,119,2458474,51,2402984
Mofaz idea,9,119,3958228,45,1421570
Muhammad Shofwan,9,119,8992003,41,4008925
Praveenkumar Veeramani,9,119,6295949,41,5288921
Tony Pattinson,9,119,6424163,39,4677524
Shiv Dhawan,9,119,6814713,37,7273601
Gopal Gopakumar,9,119,6718311,35,6553238
Ughein Thiren,9,120,2512729,81,341203
Albrecht Schulz,9,120,654160,75,815811
Ali Abdulla,9,120,5015686,71,3061856
Scott Colbourne,9,120,6039231,69,1031400
Jerry Darma,9,120,21284,66,113441
Sapi Kurban,9,120,2250819,65,1849197
Gary Fletcher,9,120,3817272,64,899517
Sharon Heron,9,120,470146,63,335937
ridvan sari,9,120,151123,63,5032829
