element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,mng_win,mng_draw,mng_loss,mng_underdog_win,mng_underdog_draw,mng_clean_sheets,mng_goals_scored,value,transfers_balance,selected,transfers_in,transfers_out,player_id,home_team_difficulty,away_team_difficulty,Player ID,First Name,Last Name,Team,Position,Total Points
471,38,14,0,True,2024-09-14T11:30:00Z,0,3,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,50,-671,5186,290,961,471,2,1,471,Will,Smallbone,Southampton,Midfielder,26
471,48,10,0,True,2024-09-21T14:00:00Z,1,1,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,50,-918,4294,34,952,471,2,1,471,Will,Smallbone,Southampton,Midfielder,26
471,52,3,0,False,2024-09-30T19:00:00Z,3,1,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,50,-767,3544,14,781,471,1,3,471,Will,Smallbone,Southampton,Midfielder,26
471,61,1,0,False,2024-10-05T14:00:00Z,3,1,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,50,-475,3081,43,518,471,1,5,471,Will,Smallbone,Southampton,Midfielder,26
471,78,11,1,True,2024-10-19T14:00:00Z,2,3,8,False,22,0,0,0,2,0,0,0,0,0,0,0,3,2.0,0.2,0.0,0.2,0,0.00,0.00,0.00,1.26,0,0,0,0,0,0,0,50,-208,2897,22,230,471,1,1,471,Will,Smallbone,Southampton,Midfielder,26
471,89,13,0,False,2024-10-26T14:00:00Z,1,0,9,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,50,3,2917,121,118,471,1,4,471,Will,Smallbone,Southampton,Midfielder,26
471,98,8,0,True,2024-11-02T15:00:00Z,1,0,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,50,-246,2674,13,259,471,3,1,471,Will,Smallbone,Southampton,Midfielder,26
471,110,20,0,False,2024-11-09T15:00:00Z,2,0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,50,-79,2600,46,125,471,1,3,471,Will,Smallbone,Southampton,Midfielder,26
471,120,12,0,True,2024-11-24T14:00:00Z,2,3,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,50,-18,2586,110,128,471,5,1,471,Will,Smallbone,Southampton,Midfielder,26
471,122,5,0,False,2024-11-29T20:00:00Z,1,1,13,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,50,-57,2534,56,113,471,1,3,471,Will,Smallbone,Southampton,Midfielder,26
471,140,6,0,True,2024-12-04T19:30:00Z,1,5,14,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,50,-101,2432,13,114,471,3,1,471,Will,Smallbone,Southampton,Midfielder,26
471,141,2,0,False,2024-12-07T15:00:00Z,1,0,15,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,50,-37,2405,24,61,471,1,4,471,Will,Smallbone,Southampton,Midfielder,26
471,159,18,0,True,2024-12-15T19:00:00Z,0,5,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,50,-48,2356,18,66,471,2,1,471,Will,Smallbone,Southampton,Midfielder,26
471,165,9,0,False,2024-12-22T14:00:00Z,0,0,17,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,50,64,2421,124,60,471,1,3,471,Will,Smallbone,Southampton,Midfielder,26
471,179,19,0,True,2024-12-26T15:00:00Z,0,1,18,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,50,-87,2334,8,95,471,2,1,471,Will,Smallbone,Southampton,Midfielder,26
471,183,7,0,False,2024-12-29T15:00:00Z,2,1,19,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,50,-10,2331,29,39,471,1,3,471,Will,Smallbone,Southampton,Midfielder,26
471,198,4,0,True,2025-01-04T15:00:00Z,0,5,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,50,-58,2277,16,74,471,3,1,471,Will,Smallbone,Southampton,Midfielder,26
471,209,14,1,False,2025-01-16T20:00:00Z,3,1,21,False,27,0,0,0,3,0,0,0,0,0,0,0,3,0.4,0.9,0.0,0.1,0,0.00,0.00,0.00,1.82,0,0,0,0,0,0,0,50,-38,2253,16,54,471,1,3,471,Will,Smallbone,Southampton,Midfielder,26
471,219,16,1,False,2025-01-19T14:00:00Z,3,2,22,False,4,0,0,0,0,0,0,0,0,0,0,0,3,0.6,0.6,0.0,0.1,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,50,-1,2277,22,23,471,1,4,471,Will,Smallbone,Southampton,Midfielder,26
471,228,15,1,True,2025-01-25T15:00:00Z,1,3,23,False,11,0,0,0,0,0,0,0,0,0,0,0,3,2.2,0.3,0.0,0.3,0,0.00,0.00,0.00,0.31,0,0,0,0,0,0,0,50,6,2330,48,42,471,4,1,471,Will,Smallbone,Southampton,Midfielder,26
471,236,10,1,False,2025-02-01T15:00:00Z,1,2,24,False,34,0,0,0,0,0,0,0,0,0,0,0,4,2.8,0.3,0.0,0.3,0,0.00,0.00,0.00,0.43,0,0,0,0,0,0,0,50,0,2370,43,43,471,1,2,471,Will,Smallbone,Southampton,Midfielder,26
471,248,3,0,True,2025-02-15T15:00:00Z,1,3,25,False,55,0,0,0,2,0,0,0,1,0,0,0,7,9.2,20.1,0.0,2.9,1,0.00,0.10,0.10,1.02,0,0,0,0,0,0,0,50,-29,2389,29,58,471,3,1,471,Will,Smallbone,Southampton,Midfielder,26
471,260,5,1,True,2025-02-22T15:00:00Z,0,4,26,False,18,0,0,0,1,0,0,0,0,0,0,0,5,3.4,0.2,0.0,0.4,0,0.00,0.00,0.00,1.52,0,0,0,0,0,0,0,50,-8,2406,20,28,471,3,1,471,Will,Smallbone,Southampton,Midfielder,26
471,268,6,2,False,2025-02-25T20:15:00Z,4,0,27,False,90,0,0,0,4,0,0,0,0,0,0,0,14,13.2,36.4,0.0,5.0,1,0.00,0.04,0.04,2.56,0,0,0,0,0,0,0,50,18,2450,41,23,471,1,4,471,Will,Smallbone,Southampton,Midfielder,26
471,275,12,7,False,2025-03-08T15:00:00Z,3,1,28,False,70,1,0,0,2,0,0,0,0,0,0,0,25,41.0,24.9,19.0,8.5,1,0.08,0.08,0.16,3.18,0,0,0,0,0,0,0,50,13,2492,54,41,471,1,5,471,Will,Smallbone,Southampton,Midfielder,26
471,290,20,0,True,2025-03-15T15:00:00Z,1,2,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,50,191,2789,355,164,471,3,1,471,Will,Smallbone,Southampton,Midfielder,26
471,300,7,0,True,2025-04-02T18:45:00Z,1,1,30,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,50,-158,2558,38,196,471,3,1,471,Will,Smallbone,Southampton,Midfielder,26
471,309,18,1,False,2025-04-06T13:00:00Z,3,1,31,False,26,0,0,0,1,0,0,0,0,0,0,0,7,5.2,1.8,4.0,1.1,0,0.00,0.01,0.01,0.95,0,0,0,0,0,0,0,50,-51,2508,9,60,471,1,3,471,Will,Smallbone,Southampton,Midfielder,26
471,319,2,1,True,2025-04-12T14:00:00Z,0,3,32,False,29,0,0,0,3,0,0,0,0,0,0,0,3,0.8,1.6,1.0,0.3,0,0.04,0.00,0.04,2.22,0,0,0,0,0,0,0,50,27,2543,52,25,471,3,1,471,Will,Smallbone,Southampton,Midfielder,26
471,330,19,0,False,2025-04-19T14:00:00Z,1,1,33,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,50,3,2568,56,53,471,1,2,471,Will,Smallbone,Southampton,Midfielder,26
471,339,9,0,True,2025-04-26T14:00:00Z,1,2,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,50,-19,2573,29,48,471,3,1,471,Will,Smallbone,Southampton,Midfielder,26
471,348,11,1,False,2025-05-03T14:00:00Z,2,0,35,False,33,0,0,0,0,0,0,0,0,0,0,0,3,2.2,1.5,0.0,0.4,0,0.00,0.01,0.01,0.44,0,0,0,0,0,0,0,50,9,2578,38,29,471,1,1,471,Will,Smallbone,Southampton,Midfielder,26
471,358,13,1,True,2025-05-10T14:00:00Z,0,0,36,False,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,50,4,2588,45,41,471,4,1,471,Will,Smallbone,Southampton,Midfielder,26
471,367,8,1,False,2025-05-18T11:00:00Z,2,0,37,False,30,0,0,0,0,0,0,0,0,0,0,0,5,6.0,14.3,8.0,2.8,0,0.14,0.11,0.25,0.03,0,0,0,0,0,0,0,50,13,2618,44,31,471,1,3,471,Will,Smallbone,Southampton,Midfielder,26
471,378,1,1,True,2025-05-25T15:00:00Z,1,2,38,False,11,0,0,0,1,0,0,0,0,0,0,0,3,3.0,3.3,0.0,0.6,0,0.00,0.00,0.00,0.32,0,0,0,0,0,0,0,50,9,2642,61,52,471,5,1,471,Will,Smallbone,Southampton,Midfielder,26
472,5,15,1,False,2024-08-17T14:00:00Z,1,0,1,False,90,0,0,0,1,0,0,0,1,0,0,0,6,12.2,16.6,4.0,3.3,1,0.00,0.04,0.04,0.25,0,0,0,0,0,0,0,40,0,21269,0,0,472,1,4,472,Jack,Stephens,Southampton,Defender,31
472,18,16,2,True,2024-08-24T14:00:00Z,0,1,2,False,90,0,0,0,1,0,0,0,0,0,0,0,7,16.4,4.7,0.0,2.1,1,0.00,0.03,0.03,2.45,0,0,0,0,0,0,0,40,4565,34328,6819,2254,472,4,1,472,Jack,Stephens,Southampton,Defender,31
472,22,4,1,False,2024-08-31T14:00:00Z,3,1,3,False,90,0,0,0,3,0,0,0,0,0,0,0,-4,0.0,4.2,7.0,1.1,1,0.23,0.02,0.25,2.78,0,0,0,0,0,0,0,40,25703,70610,34529,8826,472,1,3,472,Jack,Stephens,Southampton,Defender,31
472,38,14,-2,True,2024-09-14T11:30:00Z,0,3,4,False,78,0,0,0,3,0,0,0,0,1,0,0,-5,13.4,1.6,0.0,1.5,1,0.00,0.01,0.01,1.90,0,0,0,0,0,0,0,40,27550,102429,40803,13253,472,2,1,472,Jack,Stephens,Southampton,Defender,31
472,48,10,0,True,2024-09-21T14:00:00Z,1,1,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-16236,83673,501,16737,472,2,1,472,Jack,Stephens,Southampton,Defender,31
472,52,3,0,False,2024-09-30T19:00:00Z,3,1,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-9578,74370,216,9794,472,1,3,472,Jack,Stephens,Southampton,Defender,31
472,61,1,0,False,2024-10-05T14:00:00Z,3,1,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-4835,70047,516,5351,472,1,5,472,Jack,Stephens,Southampton,Defender,31
472,78,11,0,True,2024-10-19T14:00:00Z,2,3,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-5113,64968,130,5243,472,1,1,472,Jack,Stephens,Southampton,Defender,31
472,89,13,2,False,2024-10-26T14:00:00Z,1,0,9,False,90,0,0,0,1,0,0,0,0,0,0,0,17,15.0,13.3,0.0,2.8,1,0.00,0.01,0.01,2.95,0,0,0,0,0,0,0,40,-1484,63787,240,1724,472,1,4,472,Jack,Stephens,Southampton,Defender,31
472,98,8,6,True,2024-11-02T15:00:00Z,1,0,10,False,78,0,0,1,0,0,0,0,0,0,0,0,29,8.8,3.1,0.0,1.2,1,0.00,0.03,0.03,0.51,0,0,0,0,0,0,0,40,-93,64275,1549,1642,472,3,1,472,Jack,Stephens,Southampton,Defender,31
472,110,20,0,False,2024-11-09T15:00:00Z,2,0,11,False,59,0,0,0,2,0,0,0,0,0,0,0,-1,6.0,5.9,0.0,1.2,1,0.00,0.05,0.05,1.23,0,0,0,0,0,0,0,40,6025,71674,7638,1613,472,1,3,472,Jack,Stephens,Southampton,Defender,31
472,120,12,0,True,2024-11-24T14:00:00Z,2,3,12,False,90,0,0,0,3,0,0,0,1,0,0,0,-5,19.2,0.7,6.0,2.6,1,0.05,0.01,0.06,3.15,0,0,0,0,0,0,0,40,3808,75640,7120,3312,472,5,1,472,Jack,Stephens,Southampton,Defender,31
472,122,5,4,False,2024-11-29T20:00:00Z,1,1,13,False,90,0,0,0,1,0,0,0,0,0,0,2,20,30.6,1.4,0.0,3.2,1,0.00,0.00,0.00,1.68,0,0,0,0,0,0,0,40,1183,76756,3669,2486,472,1,3,472,Jack,Stephens,Southampton,Defender,31
472,140,6,-4,True,2024-12-04T19:30:00Z,1,5,14,False,38,0,0,0,5,0,0,0,0,1,0,0,-25,5.6,0.0,0.0,0.6,1,0.00,0.00,0.00,2.26,0,0,0,0,0,0,0,40,10721,88889,13261,2540,472,3,1,472,Jack,Stephens,Southampton,Defender,31
472,141,2,0,False,2024-12-07T15:00:00Z,1,0,15,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-10697,76741,597,11294,472,1,4,472,Jack,Stephens,Southampton,Defender,31
472,159,18,0,True,2024-12-15T19:00:00Z,0,5,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-7107,70154,170,7277,472,2,1,472,Jack,Stephens,Southampton,Defender,31
472,165,9,0,False,2024-12-22T14:00:00Z,0,0,17,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-4362,65853,257,4619,472,1,3,472,Jack,Stephens,Southampton,Defender,31
472,179,19,0,True,2024-12-26T15:00:00Z,0,1,18,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-2240,63902,525,2765,472,2,1,472,Jack,Stephens,Southampton,Defender,31
472,183,7,0,False,2024-12-29T15:00:00Z,2,1,19,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-3891,59992,117,4008,472,1,3,472,Jack,Stephens,Southampton,Defender,31
472,198,4,0,True,2025-01-04T15:00:00Z,0,5,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-5614,54450,117,5731,472,3,1,472,Jack,Stephens,Southampton,Defender,31
472,209,14,0,False,2025-01-16T20:00:00Z,3,1,21,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-3456,51050,119,3575,472,1,3,472,Jack,Stephens,Southampton,Defender,31
472,219,16,0,False,2025-01-19T14:00:00Z,3,2,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-2227,48918,50,2277,472,1,4,472,Jack,Stephens,Southampton,Defender,31
472,228,15,0,True,2025-01-25T15:00:00Z,1,3,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-2277,46689,143,2420,472,4,1,472,Jack,Stephens,Southampton,Defender,31
472,236,10,1,False,2025-02-01T15:00:00Z,1,2,24,False,10,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.1,0.0,0.0,0,0.00,0.00,0.00,0.04,0,0,0,0,0,0,0,40,-1471,45199,64,1535,472,1,2,472,Jack,Stephens,Southampton,Defender,31
472,248,3,0,True,2025-02-15T15:00:00Z,1,3,25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-1422,43811,23,1445,472,3,1,472,Jack,Stephens,Southampton,Defender,31
472,260,5,0,True,2025-02-22T15:00:00Z,0,4,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-837,43070,28,865,472,3,1,472,Jack,Stephens,Southampton,Defender,31
472,268,6,0,False,2025-02-25T20:15:00Z,4,0,27,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-510,42623,131,641,472,1,4,472,Jack,Stephens,Southampton,Defender,31
472,275,12,0,False,2025-03-08T15:00:00Z,3,1,28,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-681,41996,96,777,472,1,5,472,Jack,Stephens,Southampton,Defender,31
472,290,20,1,True,2025-03-15T15:00:00Z,1,2,29,False,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-997,40253,58,1055,472,3,1,472,Jack,Stephens,Southampton,Defender,31
472,300,7,2,True,2025-04-02T18:45:00Z,1,1,30,False,90,0,0,0,1,0,0,0,0,0,0,0,10,11.8,0.8,2.0,1.5,1,0.00,0.00,0.00,0.74,0,0,0,0,0,0,0,40,-1192,39949,80,1272,472,3,1,472,Jack,Stephens,Southampton,Defender,31
472,309,18,0,False,2025-04-06T13:00:00Z,3,1,31,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-694,39276,66,760,472,1,3,472,Jack,Stephens,Southampton,Defender,31
472,319,2,1,True,2025-04-12T14:00:00Z,0,3,32,False,90,0,0,0,3,0,0,0,0,0,0,0,-4,29.0,1.0,0.0,3.0,1,0.00,0.00,0.00,3.03,0,0,0,0,0,0,0,40,-576,38714,86,662,472,3,1,472,Jack,Stephens,Southampton,Defender,31
472,330,19,2,False,2025-04-19T14:00:00Z,1,1,33,False,90,0,0,0,1,0,0,0,0,0,0,0,13,24.6,13.4,15.0,5.3,1,0.04,0.04,0.08,0.91,0,0,0,0,0,0,0,40,-389,38358,175,564,472,1,2,472,Jack,Stephens,Southampton,Defender,31
472,339,9,7,True,2025-04-26T14:00:00Z,1,2,34,False,90,1,0,0,2,0,0,0,0,0,0,0,15,46.8,0.9,17.0,6.5,1,0.26,0.00,0.26,2.42,0,0,0,0,0,0,0,40,-295,38180,187,482,472,3,1,472,Jack,Stephens,Southampton,Defender,31
472,348,11,0,False,2025-05-03T14:00:00Z,2,0,35,False,45,0,0,0,2,0,0,0,0,0,0,0,3,9.0,1.9,0.0,1.1,1,0.00,0.01,0.01,0.90,0,0,0,0,0,0,0,40,1578,39970,2017,439,472,1,1,472,Jack,Stephens,Southampton,Defender,31
472,358,13,6,True,2025-05-10T14:00:00Z,0,0,36,False,90,0,0,1,0,0,0,0,0,0,0,0,25,24.6,0.5,0.0,2.5,1,0.00,0.00,0.00,1.82,0,0,0,0,0,0,0,40,-739,39099,325,1064,472,4,1,472,Jack,Stephens,Southampton,Defender,31
472,367,8,1,False,2025-05-18T11:00:00Z,2,0,37,False,90,0,0,0,2,0,0,0,0,0,0,0,5,18.6,1.5,0.0,2.0,1,0.00,0.01,0.01,2.73,0,0,0,0,0,0,0,40,620,39879,997,377,472,1,3,472,Jack,Stephens,Southampton,Defender,31
472,378,1,0,True,2025-05-25T15:00:00Z,1,2,38,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,40,-471,39437,683,1154,472,5,1,472,Jack,Stephens,Southampton,Defender,31
473,5,15,0,False,2024-08-17T14:00:00Z,1,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,45,0,64653,0,0,473,1,4,473,Ross,Stewart,Southampton,Forward,20
473,18,16,0,True,2024-08-24T14:00:00Z,0,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,45,-7795,57433,1227,9022,473,4,1,473,Ross,Stewart,Southampton,Forward,20
473,22,4,0,False,2024-08-31T14:00:00Z,3,1,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,45,-506,58148,7489,7995,473,1,3,473,Ross,Stewart,Southampton,Forward,20
473,38,14,1,True,2024-09-14T11:30:00Z,0,3,4,False,28,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1.2,0.0,0.1,0,0.00,0.00,0.00,0.82,0,0,0,0,0,0,0,45,19555,79532,37132,17577,473,2,1,473,Ross,Stewart,Southampton,Forward,20
473,48,10,0,True,2024-09-21T14:00:00Z,1,1,5,False,31,0,0,0,1,0,0,0,1,0,0,0,-3,0.0,1.8,5.0,0.6,0,0.04,0.01,0.05,0.61,0,0,0,0,0,0,0,45,116817,209798,134274,17457,473,2,1,473,Ross,Stewart,Southampton,Forward,20
473,52,3,1,False,2024-09-30T19:00:00Z,3,1,6,False,45,0,0,0,0,0,0,0,0,0,0,0,3,5.8,3.7,4.0,1.4,0,0.13,0.01,0.14,0.41,0,0,0,0,0,0,0,46,141937,357542,201208,59271,473,1,3,473,Ross,Stewart,Southampton,Forward,20
473,61,1,1,False,2024-10-05T14:00:00Z,3,1,7,False,26,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,1,0.00,0.00,0.00,0.72,0,0,0,0,0,0,0,46,54296,411520,82532,28236,473,1,5,473,Ross,Stewart,Southampton,Forward,20
473,78,11,0,True,2024-10-19T14:00:00Z,2,3,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,46,-35516,372779,14309,49825,473,1,1,473,Ross,Stewart,Southampton,Forward,20
473,89,13,0,False,2024-10-26T14:00:00Z,1,0,9,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,46,-45272,327242,1984,47256,473,1,4,473,Ross,Stewart,Southampton,Forward,20
473,98,8,0,True,2024-11-02T15:00:00Z,1,0,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,46,-47315,281163,1863,49178,473,3,1,473,Ross,Stewart,Southampton,Forward,20
473,110,20,0,False,2024-11-09T15:00:00Z,2,0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,45,-33414,248150,2450,35864,473,1,3,473,Ross,Stewart,Southampton,Forward,20
473,120,12,0,True,2024-11-24T14:00:00Z,2,3,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,45,-25794,223102,4093,29887,473,5,1,473,Ross,Stewart,Southampton,Forward,20
473,122,5,0,False,2024-11-29T20:00:00Z,1,1,13,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,45,-27176,196137,2215,29391,473,1,3,473,Ross,Stewart,Southampton,Forward,20
473,140,6,0,True,2024-12-04T19:30:00Z,1,5,14,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,44,-3714,194656,11024,14738,473,3,1,473,Ross,Stewart,Southampton,Forward,20
473,141,2,0,False,2024-12-07T15:00:00Z,1,0,15,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,44,11406,208634,27717,16311,473,1,4,473,Ross,Stewart,Southampton,Forward,20
473,159,18,0,True,2024-12-15T19:00:00Z,0,5,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,44,17880,227914,33711,15831,473,2,1,473,Ross,Stewart,Southampton,Forward,20
473,165,9,0,False,2024-12-22T14:00:00Z,0,0,17,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,44,15133,243184,30405,15272,473,1,3,473,Ross,Stewart,Southampton,Forward,20
473,179,19,0,True,2024-12-26T15:00:00Z,0,1,18,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,44,2123,248078,35801,33678,473,2,1,473,Ross,Stewart,Southampton,Forward,20
473,183,7,0,False,2024-12-29T15:00:00Z,2,1,19,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,44,-1356,244717,23618,24974,473,1,3,473,Ross,Stewart,Southampton,Forward,20
